parent_gem_entity_id,parent,parent_registration_country,parent_headquarters_country,project,share,ownership_path,immediate_project_owner,immediate_project_owner_gem_entity_id,tracker,status,capacity_bo_ed,project_id,capacity_boed_raw,share_numeric,share_missing,capacity_missing_or_placeholder,capacity_boed_numeric,exact_duplicate_flag,exact_duplicate_group_size,parent_entity_id_missing,parent_entity_id_matched,imm_owner_entity_id_missing,imm_owner_entity_id_matched
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,cancelled,--,P2022,--,3.75,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,operating,441808.22,P5133,441808.22,3.75,FALSE,FALSE,441808.22,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,operating,351438.36,P5134,351438.36,3.75,FALSE,FALSE,351438.36,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,operating,158649.32,P5137,158649.32,3.75,FALSE,FALSE,158649.32,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,operating,120493.15,P5146,120493.15,3.75,FALSE,FALSE,120493.15,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,operating,457873.97,P5188,457873.97,3.75,FALSE,FALSE,457873.97,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,operating,120493.15,P5189,120493.15,3.75,FALSE,FALSE,120493.15,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,operating,1082430.14,P5190,1082430.14,3.75,FALSE,FALSE,1082430.14,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,operating,1486082.19,P5207,1486082.19,3.75,FALSE,FALSE,1486082.19,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,operating,208854.79,P5322,208854.79,3.75,FALSE,FALSE,208854.79,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,operating,180739.73,P5323,180739.73,3.75,FALSE,FALSE,180739.73,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,operating,1124602.74,P5324,1124602.74,3.75,FALSE,FALSE,1124602.74,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,idle,542219.18,P5325,542219.18,3.75,FALSE,FALSE,542219.18,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,operating,140575.34,P5326,140575.34,3.75,FALSE,FALSE,140575.34,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,operating,102419.18,P5327,102419.18,3.75,FALSE,FALSE,102419.18,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,operating,168690.41,P5329,168690.41,3.75,FALSE,FALSE,168690.41,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,operating,102419.18,P5330,102419.18,3.75,FALSE,FALSE,102419.18,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,operating,349430.14,P5331,349430.14,3.75,FALSE,FALSE,349430.14,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,operating,753082.19,P6307,753082.19,3.75,FALSE,FALSE,753082.19,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,idle,321315.07,P7279,321315.07,3.75,FALSE,FALSE,321315.07,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,3.75,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Mineralölverbundleitung Schwedt GmbH [45.0%] -> Druzhba Oil Pipeline [100.0%],Mineralölverbundleitung Schwedt GmbH,E100001015277,Global Oil Infrastructure Tracker,operating,120493.15,P7280,120493.15,3.75,FALSE,FALSE,120493.15,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Central European Line,100,Eni SpA -> Central European Line [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,operating,--,P6263,--,100,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Central European Line,100,Eni SpA -> Central European Line [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,operating,--,P6264,--,100,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Central European Line,100,Eni SpA -> Central European Line [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,mothballed,--,P6265,--,100,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Central European Line,100,Eni SpA -> Central European Line [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,operating,--,P6266,--,100,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Southwest Mleiha Pipeline,,Eni SpA -> Southwest Mleiha Pipeline [unknown %],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,operating,7000,P5125,7000,,TRUE,FALSE,7000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Transalpine Oil Pipeline,,Eni SpA -> Transalpine Pipeline Group  [unknown %] -> Transalpine Oil Pipeline [100.0%],Transalpine Pipeline Group,E100001015944,Global Oil Infrastructure Tracker,operating,850000,P0679,850000,,TRUE,FALSE,850000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Transalpine Oil Pipeline,,Eni SpA -> Transalpine Pipeline Group  [unknown %] -> Transalpine Oil Pipeline [100.0%],Transalpine Pipeline Group,E100001015944,Global Oil Infrastructure Tracker,proposed,80328.77,P5167,80328.77,,TRUE,FALSE,80328.77,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Transalpine Oil Pipeline,,Eni SpA -> Transalpine Pipeline Group  [unknown %] -> Transalpine Oil Pipeline [100.0%],Transalpine Pipeline Group,E100001015944,Global Oil Infrastructure Tracker,operating,--,P6261,--,,TRUE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Rostock-Schwedt Oil Pipeline,8.33,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Rostock-Schwedt Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,140000,P0677,140000,8.33,FALSE,FALSE,140000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Rostock-Schwedt Oil Pipeline,8.33,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Rostock-Schwedt Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,proposed,--,P6331,--,8.33,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Waha-Samah Oil Pipeline,50,Eni SpA -> Waha-Samah Oil Pipeline [50.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,operating,302000,P0607,302000,50,FALSE,FALSE,302000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Wafa-Mellitah Oil Pipeline,50,Eni SpA -> Wafa-Mellitah Oil Pipeline [50.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,operating,120000,P0606,120000,50,FALSE,FALSE,120000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Ogoda-Brass Oil Pipeline,100,Eni SpA -> Ogoda-Brass Oil Pipeline [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,operating,--,P0622,--,100,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,NC 41–Mellitah Condensate NGL pipeline,50,Eni SpA -> NC 41–Mellitah Condensate NGL pipeline [50.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,proposed,--,P6445,--,50,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Eni Kwale-Brass Oil Pipeline Network,100,Eni SpA -> Eni Kwale-Brass Oil Pipeline Network [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,operating,--,P0617,--,100,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Clough Creek-Tebidaba Oil Pipeline,,Eni SpA -> Clough Creek-Tebidaba Oil Pipeline [unknown %],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,operating,--,P0615,--,,TRUE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Norpipe Oil Pipeline,4.1100000000000003,Eni SpA -> Eni International BV [100.0%] -> Vår Energi AS [63.04%] -> Norpipe Oil Pipeline [6.52%],Vår Energi AS,E100001012563,Global Oil Infrastructure Tracker,operating,830000,P5148,830000,4.11,FALSE,FALSE,830000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Eight-Three Oil Pipeline Network,100,Eni SpA -> Eight-Three Oil Pipeline Network [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,retired,120493.15,P1493,120493.15,100,FALSE,FALSE,120493.15,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Eight-Three Oil Pipeline Network,100,Eni SpA -> Eight-Three Oil Pipeline Network [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,operating,200821.92,P2397,200821.92,100,FALSE,FALSE,200821.92,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Eight-Three Oil Pipeline Network,100,Eni SpA -> Eight-Three Oil Pipeline Network [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,retired,--,P2398,--,100,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Eight-Three Oil Pipeline Network,100,Eni SpA -> Eight-Three Oil Pipeline Network [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,retired,--,P2399,--,100,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Eight-Three Oil Pipeline Network,100,Eni SpA -> Eight-Three Oil Pipeline Network [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,retired,361479.45,P2400,361479.45,100,FALSE,FALSE,361479.45,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Eight-Three Oil Pipeline Network,100,Eni SpA -> Eight-Three Oil Pipeline Network [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,retired,249019.18,P2401,249019.18,100,FALSE,FALSE,249019.18,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Eight-Three Oil Pipeline Network,100,Eni SpA -> Eight-Three Oil Pipeline Network [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,retired,--,P3730,--,100,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Eight-Three Oil Pipeline Network,100,Eni SpA -> Eight-Three Oil Pipeline Network [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,operating,--,P3731,--,100,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Eight-Three Oil Pipeline Network,100,Eni SpA -> Eight-Three Oil Pipeline Network [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,operating,321315.07,P3732,321315.07,100,FALSE,FALSE,321315.07,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Eight-Three Oil Pipeline Network,100,Eni SpA -> Eight-Three Oil Pipeline Network [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,retired,803287.67,P3733,803287.67,100,FALSE,FALSE,803287.67,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Eight-Three Oil Pipeline Network,100,Eni SpA -> Eight-Three Oil Pipeline Network [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,operating,200821.92,P6281,200821.92,100,FALSE,FALSE,200821.92,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Baku-Tbilisi-Ceyhan Pipeline,5,Eni SpA -> Baku-Tbilisi-Ceyhan Pipeline Co [5.0%] -> Baku-Tbilisi-Ceyhan Pipeline [100.0%],Baku-Tbilisi-Ceyhan Pipeline Co,E100001014266,Global Oil Infrastructure Tracker,operating,1200000,P0644,1200000,5,FALSE,FALSE,1200000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,El Sharara-Mellitah Oil Pipeline,50,Eni SpA -> El Sharara-Mellitah Oil Pipeline [50.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,operating,199999.99,P0589,199999.99,50,FALSE,FALSE,199999.99,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Kvitebjørn Oil Pipeline,3.15,Eni SpA -> Eni International BV [100.0%] -> Vår Energi AS [63.04%] -> Kvitebjørn Oil Pipeline [5.0%],Vår Energi AS,E100001012563,Global Oil Infrastructure Tracker,operating,--,P5151,--,3.15,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Karachaganak-Atyrau Oil Pipeline,29.25,Eni SpA -> Karachaganak Petroleum Operating BV [29.25%] -> Karachaganak-Atyrau Oil Pipeline [100.0%],Karachaganak Petroleum Operating BV,E100001014209,Global Oil Infrastructure Tracker,operating,202629.32,P5202,202629.32,29.25,FALSE,FALSE,202629.32,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Ramal-Abu-Attifel Oil Pipeline,50,Eni SpA -> Ramal-Abu-Attifel Oil Pipeline [50.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,operating,53000,P0601,53000,50,FALSE,FALSE,53000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,El Feel-El Sharara Oil Pipeline,50,Eni SpA -> El Feel-El Sharara Oil Pipeline [50.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,operating,327000,P0588,327000,50,FALSE,FALSE,327000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Samsun–Ceyhan Pipeline,100,Eni SpA -> Samsun–Ceyhan Pipeline [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,cancelled,1500000,P0662,1500000,100,FALSE,FALSE,1500000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Tebidaba-Brass Oil Pipeline,100,Eni SpA -> Tebidaba-Brass Oil Pipeline [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,operating,47000,P0628,47000,100,FALSE,FALSE,47000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Gjøa Oil Pipeline,,Eni SpA -> Eni Energy Group Ltd [unknown %] -> Gjøa Oil Pipeline [30.0%],Eni Energy Group Ltd,E100001015527,Global Oil Infrastructure Tracker,operating,--,P5152,--,,TRUE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Monte Alpi Crude Oil Pipeline,100,Eni SpA -> Monte Alpi Crude Oil Pipeline [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,operating,150000,P0671,150000,100,FALSE,FALSE,150000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Caspian Pipeline,2,Eni SpA -> Eni International (N.A.) NV SARL [100.0%] -> Caspian Pipeline [2.0%],Eni International (N.A.) NV SARL,E100001014683,Global Oil Infrastructure Tracker,operating,1340000,P0646,1340000,2,FALSE,FALSE,1340000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Caspian Pipeline,2,Eni SpA -> Eni International (N.A.) NV SARL [100.0%] -> Caspian Pipeline [2.0%],Eni International (N.A.) NV SARL,E100001014683,Global Oil Infrastructure Tracker,operating,321315.07,P2044,321315.07,2,FALSE,FALSE,321315.07,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Kwale-Ogoda Oil Pipeline,100,Eni SpA -> Kwale-Ogoda Oil Pipeline [100.0%],Eni SpA,E100000000610,Global Oil Infrastructure Tracker,operating,--,P0620,--,100,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Ninian Crude Oil Pipeline,,Eni SpA -> ENI UK Ltd [unknown %] -> Ithaca Energy PLC [unknown %] -> Ithaca Energy (UK) Ltd [unknown %] -> Chevron North Sea Ltd [unknown %] -> Ninian Crude Oil Pipeline [2.26%],Chevron North Sea Ltd,E100001014436,Global Oil Infrastructure Tracker,operating,910000,P0672,910000,,TRUE,FALSE,910000,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,8.33,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,739024.66,P0653,739024.66,8.33,FALSE,FALSE,739024.66,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,8.33,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,cancelled,502054.79,P2020,502054.79,8.33,FALSE,FALSE,502054.79,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,8.33,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,cancelled,100410.96,P2021,100410.96,8.33,FALSE,FALSE,100410.96,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,8.33,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,cancelled,--,P2022,--,8.33,FALSE,TRUE,,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,8.33,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,441808.22,P5133,441808.22,8.33,FALSE,FALSE,441808.22,FALSE,1,FALSE,TRUE,FALSE,TRUE
E100000000610,Eni SpA,Italy,Italy,Druzhba Oil Pipeline,8.33,Eni SpA -> AET-Raffineriebeteiligungsgesellschaft mbH [33.33%] -> PCK Raffinerie GmbH [25.0%] -> Druzhba Oil Pipeline [100.0%],PCK Raffinerie GmbH,E100000003733,Global Oil Infrastructure Tracker,operating,351438.36,P5134,351438.36,8.33,FALSE,FALSE,351438.36,FALSE,1,FALSE,TRUE,FALSE,TRUE
