"country_name","product","flow","year","2021_value","2022_value","match","number_of_records","is_consumption_pattern","raw_row_number"
"Australia","Crude oil","Consumption Pattern",2021,1354.909,"1301.929",FALSE,2,TRUE,722
"Australia","Crude oil","Consumption Pattern",2021,1301.929,"1301.929",TRUE,2,TRUE,758
"Australia","Crude oil","Industrial Production",2021,18029.678,"1469.537",FALSE,2,FALSE,2
"Australia","Crude oil","Industrial Production",2021,16725.052,"1469.537",FALSE,2,FALSE,38
"Australia","Gasoline and diesel","Net Deliveries",2021,25935.536,"2332.608",FALSE,2,FALSE,362
"Australia","Gasoline and diesel","Net Deliveries",2021,26337.065,"2332.608",FALSE,2,FALSE,398
"Australia","Liquified Petroleum Gas","Net Deliveries",2021,836,"58",FALSE,2,FALSE,74
"Australia","Liquified Petroleum Gas","Net Deliveries",2021,810,"58",FALSE,2,FALSE,110
"Australia","Middle distillates","Consumption Pattern",2021,1936.134,"1981.457",FALSE,2,TRUE,938
"Australia","Middle distillates","Consumption Pattern",2021,1981.457,"1981.457",TRUE,2,TRUE,974
"Australia","Naphtha","Net Deliveries",2021,0,"0",TRUE,2,FALSE,146
"Australia","Naphtha","Net Deliveries",2021,0,"0",TRUE,2,FALSE,182
"Australia","Other oil products","Net Deliveries",2021,1851.196,"144.931",FALSE,2,FALSE,506
"Australia","Other oil products","Net Deliveries",2021,1774.44,"144.931",FALSE,2,FALSE,542
"Australia","Residual fuel oil","Consumption Pattern",2021,135.096,"98.618",FALSE,2,TRUE,1010
"Australia","Residual fuel oil","Consumption Pattern",2021,98.618,"98.618",TRUE,2,TRUE,1046
"Australia","Residual fuel oil","Net Deliveries",2021,195.404,"26.456",FALSE,2,FALSE,434
"Australia","Residual fuel oil","Net Deliveries",2021,219.085,"26.456",FALSE,2,FALSE,470
"Australia","Total gas oil production","Consumption Pattern",2021,783.598,"842.388",FALSE,2,TRUE,866
"Australia","Total gas oil production","Consumption Pattern",2021,842.388,"842.388",TRUE,2,TRUE,902
"Australia","Total gas oil production","Net Deliveries",2021,11540.348,"1075.634",FALSE,2,FALSE,218
"Australia","Total gas oil production","Net Deliveries",2021,11898.631,"1075.634",FALSE,2,FALSE,254
"Australia","Total kerosene production","Net Deliveries",2021,2928.885,"524.231",FALSE,2,FALSE,290
"Australia","Total kerosene production","Net Deliveries",2021,4950.512,"524.231",FALSE,2,FALSE,326
"Australia","Total oil production","Consumption Pattern",2021,4973.127,"4971.319",FALSE,2,TRUE,650
"Australia","Total oil production","Consumption Pattern",2021,4971.319,"4971.319",TRUE,2,TRUE,686
"Australia","Total oil products production","Consumption Pattern",2021,3618.218,"3669.39",FALSE,2,TRUE,794
"Australia","Total oil products production","Consumption Pattern",2021,3669.39,"3669.39",TRUE,2,TRUE,830
"Australia","Total oil products production","Net Deliveries",2021,43287.369,"4161.86",FALSE,2,FALSE,578
"Australia","Total oil products production","Net Deliveries",2021,45989.733,"4161.86",FALSE,2,FALSE,614
"Austria","Crude oil","Consumption Pattern",2021,1090.5,"1157.987",FALSE,2,TRUE,723
"Austria","Crude oil","Consumption Pattern",2021,1157.987,"1157.987",TRUE,2,TRUE,759
"Austria","Crude oil","Industrial Production",2021,561.852,"41.264",FALSE,2,FALSE,3
"Austria","Crude oil","Industrial Production",2021,515.782,"41.264",FALSE,2,FALSE,39
"Austria","Gasoline and diesel","Net Deliveries",2021,7447.889,"585.436",FALSE,2,FALSE,363
"Austria","Gasoline and diesel","Net Deliveries",2021,7017.216,"585.436",FALSE,2,FALSE,399
"Austria","Liquified Petroleum Gas","Net Deliveries",2021,81.893,"7.008",FALSE,2,FALSE,75
"Austria","Liquified Petroleum Gas","Net Deliveries",2021,85.57,"7.008",FALSE,2,FALSE,111
"Austria","Middle distillates","Consumption Pattern",2021,1186.67,"1084.896",FALSE,2,TRUE,939
"Austria","Middle distillates","Consumption Pattern",2021,1084.896,"1084.896",TRUE,2,TRUE,975
"Austria","Naphtha","Net Deliveries",2021,1081.534,"78.529",FALSE,2,FALSE,147
"Austria","Naphtha","Net Deliveries",2021,832.786,"78.529",FALSE,2,FALSE,183
"Austria","Other oil products","Net Deliveries",2021,589.49,"25.239",FALSE,2,FALSE,507
"Austria","Other oil products","Net Deliveries",2021,506.077,"25.239",FALSE,2,FALSE,543
"Austria","Residual fuel oil","Consumption Pattern",2021,99.854,"140.234",FALSE,2,TRUE,1011
"Austria","Residual fuel oil","Consumption Pattern",2021,140.234,"140.234",TRUE,2,TRUE,1047
"Austria","Residual fuel oil","Net Deliveries",2021,65.507,"4.706",FALSE,2,FALSE,435
"Austria","Residual fuel oil","Net Deliveries",2021,54.118,"4.706",FALSE,2,FALSE,471
"Austria","Total gas oil production","Consumption Pattern",2021,288.886,"349.824",FALSE,2,TRUE,867
"Austria","Total gas oil production","Consumption Pattern",2021,349.824,"349.824",TRUE,2,TRUE,903
"Austria","Total gas oil production","Net Deliveries",2021,1442.387,"121.234",FALSE,2,FALSE,219
"Austria","Total gas oil production","Net Deliveries",2021,1501.374,"121.234",FALSE,2,FALSE,255
"Austria","Total kerosene production","Net Deliveries",2021,404.516,"57.957",FALSE,2,FALSE,291
"Austria","Total kerosene production","Net Deliveries",2021,610.129,"57.957",FALSE,2,FALSE,327
"Austria","Total oil production","Consumption Pattern",2021,2771.875,"2828.824",FALSE,2,TRUE,651
"Austria","Total oil production","Consumption Pattern",2021,2828.824,"2828.824",TRUE,2,TRUE,687
"Austria","Total oil products production","Consumption Pattern",2021,1681.375,"1670.837",FALSE,2,TRUE,795
"Austria","Total oil products production","Consumption Pattern",2021,1670.837,"1670.837",TRUE,2,TRUE,831
"Austria","Total oil products production","Net Deliveries",2021,11113.216,"880.109",FALSE,2,FALSE,579
"Austria","Total oil products production","Net Deliveries",2021,10607.27,"880.109",FALSE,2,FALSE,615
"Belgium","Crude oil","Consumption Pattern",2021,950.8,"881.2",FALSE,2,TRUE,724
"Belgium","Crude oil","Consumption Pattern",2021,881.2,"881.2",TRUE,2,TRUE,760
"Belgium","Crude oil","Industrial Production",2021,0,"0",TRUE,2,FALSE,4
"Belgium","Crude oil","Industrial Production",2021,0,"0",TRUE,2,FALSE,40
"Belgium","Gasoline and diesel","Net Deliveries",2021,9352,"871.8",FALSE,2,FALSE,364
"Belgium","Gasoline and diesel","Net Deliveries",2021,8976,"871.8",FALSE,2,FALSE,400
"Belgium","Liquified Petroleum Gas","Net Deliveries",2021,2211.3,"204.7",FALSE,2,FALSE,76
"Belgium","Liquified Petroleum Gas","Net Deliveries",2021,2378.1,"204.7",FALSE,2,FALSE,112
"Belgium","Middle distillates","Consumption Pattern",2021,3136.7,"3218.4",FALSE,2,TRUE,940
"Belgium","Middle distillates","Consumption Pattern",2021,3218.4,"3218.4",TRUE,2,TRUE,976
"Belgium","Naphtha","Net Deliveries",2021,4938.3,"304.2",FALSE,2,FALSE,148
"Belgium","Naphtha","Net Deliveries",2021,3992.5,"304.2",FALSE,2,FALSE,184
"Belgium","Other oil products","Net Deliveries",2021,692.1,"-29.1",FALSE,2,FALSE,508
"Belgium","Other oil products","Net Deliveries",2021,208.7,"-29.1",FALSE,2,FALSE,544
"Belgium","Residual fuel oil","Consumption Pattern",2021,555.1,"503.9",FALSE,2,TRUE,1012
"Belgium","Residual fuel oil","Consumption Pattern",2021,503.9,"503.9",TRUE,2,TRUE,1048
"Belgium","Residual fuel oil","Net Deliveries",2021,48,"2.1",FALSE,2,FALSE,436
"Belgium","Residual fuel oil","Net Deliveries",2021,30.5,"2.1",FALSE,2,FALSE,472
"Belgium","Total gas oil production","Consumption Pattern",2021,487.6,"504.7",FALSE,2,TRUE,868
"Belgium","Total gas oil production","Consumption Pattern",2021,504.7,"504.7",TRUE,2,TRUE,904
"Belgium","Total gas oil production","Net Deliveries",2021,1997.2,"180",FALSE,2,FALSE,220
"Belgium","Total gas oil production","Net Deliveries",2021,2138.9,"180",FALSE,2,FALSE,256
"Belgium","Total kerosene production","Net Deliveries",2021,1489.4,"141.8",FALSE,2,FALSE,292
"Belgium","Total kerosene production","Net Deliveries",2021,1710.1,"141.8",FALSE,2,FALSE,328
"Belgium","Total oil production","Consumption Pattern",2021,5782.5,"6011.1",FALSE,2,TRUE,652
"Belgium","Total oil production","Consumption Pattern",2021,6011.1,"6011.1",TRUE,2,TRUE,688
"Belgium","Total oil products production","Consumption Pattern",2021,4831.7,"5129.9",FALSE,2,TRUE,796
"Belgium","Total oil products production","Consumption Pattern",2021,5129.9,"5129.9",TRUE,2,TRUE,832
"Belgium","Total oil products production","Net Deliveries",2021,20728.3,"1675.5",FALSE,2,FALSE,580
"Belgium","Total oil products production","Net Deliveries",2021,19434.8,"1675.5",FALSE,2,FALSE,616
"Canada","Crude oil","Consumption Pattern",2021,10494.175,"10266.605",FALSE,2,TRUE,725
"Canada","Crude oil","Consumption Pattern",2021,10266.605,"10266.605",TRUE,2,TRUE,761
"Canada","Crude oil","Industrial Production",2021,266630.18,"23736.898",FALSE,2,FALSE,5
"Canada","Crude oil","Industrial Production",2021,274365.886,"23736.898",FALSE,2,FALSE,41
"Canada","Gasoline and diesel","Net Deliveries",2021,27628.413,"2413.517",FALSE,2,FALSE,365
"Canada","Gasoline and diesel","Net Deliveries",2021,28738.092,"2413.517",FALSE,2,FALSE,401
"Canada","Liquified Petroleum Gas","Net Deliveries",2021,6518.472,"745.87",FALSE,2,FALSE,77
"Canada","Liquified Petroleum Gas","Net Deliveries",2021,7217.096,"745.87",FALSE,2,FALSE,113
"Canada","Middle distillates","Consumption Pattern",2021,2497.532,"2457.379",FALSE,2,TRUE,941
"Canada","Middle distillates","Consumption Pattern",2021,2457.379,"2457.379",TRUE,2,TRUE,977
"Canada","Naphtha","Net Deliveries",2021,688.231,"94.944",FALSE,2,FALSE,149
"Canada","Naphtha","Net Deliveries",2021,863.561,"94.944",FALSE,2,FALSE,185
"Canada","Other oil products","Net Deliveries",2021,20420.618,"1720.08",FALSE,2,FALSE,509
"Canada","Other oil products","Net Deliveries",2021,19803.959,"1720.08",FALSE,2,FALSE,545
"Canada","Residual fuel oil","Consumption Pattern",2021,301.166,"353.408",FALSE,2,TRUE,1013
"Canada","Residual fuel oil","Consumption Pattern",2021,353.408,"353.408",TRUE,2,TRUE,1049
"Canada","Residual fuel oil","Net Deliveries",2021,2459.029,"320.625",FALSE,2,FALSE,437
"Canada","Residual fuel oil","Net Deliveries",2021,2804.956,"320.625",FALSE,2,FALSE,473
"Canada","Total gas oil production","Consumption Pattern",2021,1867.25,"1789.443",FALSE,2,TRUE,869
"Canada","Total gas oil production","Consumption Pattern",2021,1789.443,"1789.443",TRUE,2,TRUE,905
"Canada","Total gas oil production","Net Deliveries",2021,30268.63,"2734.391",FALSE,2,FALSE,221
"Canada","Total gas oil production","Net Deliveries",2021,31044.769,"2734.391",FALSE,2,FALSE,257
"Canada","Total kerosene production","Net Deliveries",2021,3993.818,"645.202",FALSE,2,FALSE,293
"Canada","Total kerosene production","Net Deliveries",2021,6209.252,"645.202",FALSE,2,FALSE,329
"Canada","Total oil production","Consumption Pattern",2021,16735.657,"16600.13",FALSE,2,TRUE,653
"Canada","Total oil production","Consumption Pattern",2021,16600.13,"16600.13",TRUE,2,TRUE,689
"Canada","Total oil products production","Consumption Pattern",2021,6241.482,"6333.525",FALSE,2,TRUE,797
"Canada","Total oil products production","Consumption Pattern",2021,6333.525,"6333.525",TRUE,2,TRUE,833
"Canada","Total oil products production","Net Deliveries",2021,91977.211,"8674.629",FALSE,2,FALSE,581
"Canada","Total oil products production","Net Deliveries",2021,96681.685,"8674.629",FALSE,2,FALSE,617
"Chile","Crude oil","Consumption Pattern",2021,447.852,"397.067",FALSE,2,TRUE,726
"Chile","Crude oil","Consumption Pattern",2021,397.067,"397.067",TRUE,2,TRUE,762
"Chile","Crude oil","Industrial Production",2021,340.997,"29.395",FALSE,2,FALSE,6
"Chile","Crude oil","Industrial Production",2021,378.02,"29.395",FALSE,2,FALSE,42
"Chile","Gasoline and diesel","Net Deliveries",2021,9178.457,"800.082",FALSE,2,FALSE,366
"Chile","Gasoline and diesel","Net Deliveries",2021,9459.054,"800.082",FALSE,2,FALSE,402
"Chile","Liquified Petroleum Gas","Net Deliveries",2021,1382.13,"93.559",FALSE,2,FALSE,78
"Chile","Liquified Petroleum Gas","Net Deliveries",2021,1373.065,"93.559",FALSE,2,FALSE,114
"Chile","Middle distillates","Consumption Pattern",2021,299.552,"404.645",FALSE,2,TRUE,942
"Chile","Middle distillates","Consumption Pattern",2021,404.645,"404.645",TRUE,2,TRUE,978
"Chile","Naphtha","Net Deliveries",2021,43.371,"2.384",FALSE,2,FALSE,150
"Chile","Naphtha","Net Deliveries",2021,58.649,"2.384",FALSE,2,FALSE,186
"Chile","Other oil products","Net Deliveries",2021,585.197,"180.343",FALSE,2,FALSE,510
"Chile","Other oil products","Net Deliveries",2021,801.325,"180.343",FALSE,2,FALSE,546
"Chile","Residual fuel oil","Consumption Pattern",2021,118.115,"61.409",FALSE,2,TRUE,1014
"Chile","Residual fuel oil","Consumption Pattern",2021,61.409,"61.409",TRUE,2,TRUE,1050
"Chile","Residual fuel oil","Net Deliveries",2021,571.322,"29.161",FALSE,2,FALSE,438
"Chile","Residual fuel oil","Net Deliveries",2021,378.812,"29.161",FALSE,2,FALSE,474
"Chile","Total gas oil production","Consumption Pattern",2021,171.943,"166.29",FALSE,2,TRUE,870
"Chile","Total gas oil production","Consumption Pattern",2021,166.29,"166.29",TRUE,2,TRUE,906
"Chile","Total gas oil production","Net Deliveries",2021,3737.065,"351.152",FALSE,2,FALSE,222
"Chile","Total gas oil production","Net Deliveries",2021,4088.833,"351.152",FALSE,2,FALSE,258
"Chile","Total kerosene production","Net Deliveries",2021,824.11,"59.375",FALSE,2,FALSE,294
"Chile","Total kerosene production","Net Deliveries",2021,900.131,"59.375",FALSE,2,FALSE,330
"Chile","Total oil production","Consumption Pattern",2021,1379.215,"1337.793",FALSE,2,TRUE,654
"Chile","Total oil production","Consumption Pattern",2021,1337.793,"1337.793",TRUE,2,TRUE,690
"Chile","Total oil products production","Consumption Pattern",2021,931.363,"940.726",FALSE,2,TRUE,798
"Chile","Total oil products production","Consumption Pattern",2021,940.726,"940.726",TRUE,2,TRUE,834
"Chile","Total oil products production","Net Deliveries",2021,16321.652,"1516.056",FALSE,2,FALSE,582
"Chile","Total oil products production","Net Deliveries",2021,17059.869,"1516.056",FALSE,2,FALSE,618
"Czech Republic","Crude oil","Consumption Pattern",2021,1209,"1244",FALSE,2,TRUE,727
"Czech Republic","Crude oil","Consumption Pattern",2021,1244,"1244",TRUE,2,TRUE,763
"Czech Republic","Crude oil","Industrial Production",2021,87,"8",FALSE,2,FALSE,7
"Czech Republic","Crude oil","Industrial Production",2021,78,"8",FALSE,2,FALSE,43
"Czech Republic","Gasoline and diesel","Net Deliveries",2021,5137,"406",FALSE,2,FALSE,367
"Czech Republic","Gasoline and diesel","Net Deliveries",2021,5181,"406",FALSE,2,FALSE,403
"Czech Republic","Liquified Petroleum Gas","Net Deliveries",2021,432,"31",FALSE,2,FALSE,79
"Czech Republic","Liquified Petroleum Gas","Net Deliveries",2021,422,"31",FALSE,2,FALSE,115
"Czech Republic","Middle distillates","Consumption Pattern",2021,995,"981",FALSE,2,TRUE,943
"Czech Republic","Middle distillates","Consumption Pattern",2021,981,"981",TRUE,2,TRUE,979
"Czech Republic","Naphtha","Net Deliveries",2021,1026,"80",FALSE,2,FALSE,151
"Czech Republic","Naphtha","Net Deliveries",2021,1002,"80",FALSE,2,FALSE,187
"Czech Republic","Other oil products","Net Deliveries",2021,1231,"79",FALSE,2,FALSE,511
"Czech Republic","Other oil products","Net Deliveries",2021,1330,"79",FALSE,2,FALSE,547
"Czech Republic","Residual fuel oil","Consumption Pattern",2021,29,"35",FALSE,2,TRUE,1015
"Czech Republic","Residual fuel oil","Consumption Pattern",2021,35,"35",TRUE,2,TRUE,1051
"Czech Republic","Residual fuel oil","Net Deliveries",2021,64,"5",FALSE,2,FALSE,439
"Czech Republic","Residual fuel oil","Net Deliveries",2021,58,"5",FALSE,2,FALSE,475
"Czech Republic","Total gas oil production","Consumption Pattern",2021,402,"420",FALSE,2,TRUE,871
"Czech Republic","Total gas oil production","Consumption Pattern",2021,420,"420",TRUE,2,TRUE,907
"Czech Republic","Total gas oil production","Net Deliveries",2021,1518,"127",FALSE,2,FALSE,223
"Czech Republic","Total gas oil production","Net Deliveries",2021,1595,"127",FALSE,2,FALSE,259
"Czech Republic","Total kerosene production","Net Deliveries",2021,168,"17",FALSE,2,FALSE,295
"Czech Republic","Total kerosene production","Net Deliveries",2021,276,"17",FALSE,2,FALSE,331
"Czech Republic","Total oil production","Consumption Pattern",2021,2764,"2843",FALSE,2,TRUE,655
"Czech Republic","Total oil production","Consumption Pattern",2021,2843,"2843",TRUE,2,TRUE,691
"Czech Republic","Total oil products production","Consumption Pattern",2021,1555,"1599",FALSE,2,TRUE,799
"Czech Republic","Total oil products production","Consumption Pattern",2021,1599,"1599",TRUE,2,TRUE,835
"Czech Republic","Total oil products production","Net Deliveries",2021,9576,"745",FALSE,2,FALSE,583
"Czech Republic","Total oil products production","Net Deliveries",2021,9864,"745",FALSE,2,FALSE,619
"Denmark","Crude oil","Consumption Pattern",2021,645,"564",FALSE,2,TRUE,728
"Denmark","Crude oil","Consumption Pattern",2021,564,"564",TRUE,2,TRUE,764
"Denmark","Crude oil","Industrial Production",2021,3239,"248",FALSE,2,FALSE,8
"Denmark","Crude oil","Industrial Production",2021,3186,"248",FALSE,2,FALSE,44
"Denmark","Gasoline and diesel","Net Deliveries",2021,3676,"323",FALSE,2,FALSE,368
"Denmark","Gasoline and diesel","Net Deliveries",2021,3706,"323",FALSE,2,FALSE,404
"Denmark","Liquified Petroleum Gas","Net Deliveries",2021,62,"6",FALSE,2,FALSE,80
"Denmark","Liquified Petroleum Gas","Net Deliveries",2021,64,"6",FALSE,2,FALSE,116
"Denmark","Middle distillates","Consumption Pattern",2021,1599,"1453",FALSE,2,TRUE,944
"Denmark","Middle distillates","Consumption Pattern",2021,1453,"1453",TRUE,2,TRUE,980
"Denmark","Naphtha","Net Deliveries",2021,0,"0",TRUE,2,FALSE,152
"Denmark","Naphtha","Net Deliveries",2021,0,"0",TRUE,2,FALSE,188
"Denmark","Other oil products","Net Deliveries",2021,404,"27",FALSE,2,FALSE,512
"Denmark","Other oil products","Net Deliveries",2021,402,"27",FALSE,2,FALSE,548
"Denmark","Residual fuel oil","Consumption Pattern",2021,315,"725",FALSE,2,TRUE,1016
"Denmark","Residual fuel oil","Consumption Pattern",2021,725,"725",TRUE,2,TRUE,1052
"Denmark","Residual fuel oil","Net Deliveries",2021,50,"9",FALSE,2,FALSE,440
"Denmark","Residual fuel oil","Net Deliveries",2021,65,"9",FALSE,2,FALSE,476
"Denmark","Total gas oil production","Consumption Pattern",2021,356,"367",FALSE,2,TRUE,872
"Denmark","Total gas oil production","Consumption Pattern",2021,367,"367",TRUE,2,TRUE,908
"Denmark","Total gas oil production","Net Deliveries",2021,1280,"107",FALSE,2,FALSE,224
"Denmark","Total gas oil production","Net Deliveries",2021,1276,"107",FALSE,2,FALSE,260
"Denmark","Total kerosene production","Net Deliveries",2021,462,"64",FALSE,2,FALSE,296
"Denmark","Total kerosene production","Net Deliveries",2021,765,"64",FALSE,2,FALSE,332
"Denmark","Total oil production","Consumption Pattern",2021,2986,"3151",FALSE,2,TRUE,656
"Denmark","Total oil production","Consumption Pattern",2021,3151,"3151",TRUE,2,TRUE,692
"Denmark","Total oil products production","Consumption Pattern",2021,2341,"2587",FALSE,2,TRUE,800
"Denmark","Total oil products production","Consumption Pattern",2021,2587,"2587",TRUE,2,TRUE,836
"Denmark","Total oil products production","Net Deliveries",2021,5934,"536",FALSE,2,FALSE,584
"Denmark","Total oil products production","Net Deliveries",2021,6278,"536",FALSE,2,FALSE,620
"Estonia","Crude oil","Consumption Pattern",2021,25,"110",FALSE,2,TRUE,729
"Estonia","Crude oil","Consumption Pattern",2021,110,"110",TRUE,2,TRUE,765
"Estonia","Crude oil","Industrial Production",2021,0,"0",TRUE,2,FALSE,9
"Estonia","Crude oil","Industrial Production",2021,0,"0",TRUE,2,FALSE,45
"Estonia","Gasoline and diesel","Net Deliveries",2021,763,"67",FALSE,2,FALSE,369
"Estonia","Gasoline and diesel","Net Deliveries",2021,779,"67",FALSE,2,FALSE,405
"Estonia","Liquified Petroleum Gas","Net Deliveries",2021,15,"1",FALSE,2,FALSE,81
"Estonia","Liquified Petroleum Gas","Net Deliveries",2021,13,"1",FALSE,2,FALSE,117
"Estonia","Middle distillates","Consumption Pattern",2021,143,"186",FALSE,2,TRUE,945
"Estonia","Middle distillates","Consumption Pattern",2021,186,"186",TRUE,2,TRUE,981
"Estonia","Naphtha","Net Deliveries",2021,0,"0",TRUE,2,FALSE,153
"Estonia","Naphtha","Net Deliveries",2021,0,"0",TRUE,2,FALSE,189
"Estonia","Other oil products","Net Deliveries",2021,0,"0",TRUE,2,FALSE,513
"Estonia","Other oil products","Net Deliveries",2021,0,"0",TRUE,2,FALSE,549
"Estonia","Residual fuel oil","Consumption Pattern",2021,78,"68",FALSE,2,TRUE,1017
"Estonia","Residual fuel oil","Consumption Pattern",2021,68,"68",TRUE,2,TRUE,1053
"Estonia","Residual fuel oil","Net Deliveries",2021,22,"6",FALSE,2,FALSE,441
"Estonia","Residual fuel oil","Net Deliveries",2021,30,"6",FALSE,2,FALSE,477
"Estonia","Total gas oil production","Consumption Pattern",2021,85,"88",FALSE,2,TRUE,873
"Estonia","Total gas oil production","Consumption Pattern",2021,88,"88",TRUE,2,TRUE,909
"Estonia","Total gas oil production","Net Deliveries",2021,207,"16",FALSE,2,FALSE,225
"Estonia","Total gas oil production","Net Deliveries",2021,201,"16",FALSE,2,FALSE,261
"Estonia","Total kerosene production","Net Deliveries",2021,49,"6",FALSE,2,FALSE,297
"Estonia","Total kerosene production","Net Deliveries",2021,56,"6",FALSE,2,FALSE,333
"Estonia","Total oil production","Consumption Pattern",2021,332,"453",FALSE,2,TRUE,657
"Estonia","Total oil production","Consumption Pattern",2021,453,"453",TRUE,2,TRUE,693
"Estonia","Total oil products production","Consumption Pattern",2021,307,"343",FALSE,2,TRUE,801
"Estonia","Total oil products production","Consumption Pattern",2021,343,"343",TRUE,2,TRUE,837
"Estonia","Total oil products production","Net Deliveries",2021,1056,"96",FALSE,2,FALSE,585
"Estonia","Total oil products production","Net Deliveries",2021,1079,"96",FALSE,2,FALSE,621
"Finland","Crude oil","Consumption Pattern",2021,1653,"1586",FALSE,2,TRUE,730
"Finland","Crude oil","Consumption Pattern",2021,1586,"1586",TRUE,2,TRUE,766
"Finland","Crude oil","Industrial Production",2021,0,"0",TRUE,2,FALSE,10
"Finland","Crude oil","Industrial Production",2021,0,"0",TRUE,2,FALSE,46
"Finland","Gasoline and diesel","Net Deliveries",2021,4203,"398",FALSE,2,FALSE,370
"Finland","Gasoline and diesel","Net Deliveries",2021,4236,"398",FALSE,2,FALSE,406
"Finland","Liquified Petroleum Gas","Net Deliveries",2021,944,"73",FALSE,2,FALSE,82
"Finland","Liquified Petroleum Gas","Net Deliveries",2021,1093,"73",FALSE,2,FALSE,118
"Finland","Middle distillates","Consumption Pattern",2021,2238,"2447",FALSE,2,TRUE,946
"Finland","Middle distillates","Consumption Pattern",2021,2447,"2447",TRUE,2,TRUE,982
"Finland","Naphtha","Net Deliveries",2021,0,"0",TRUE,2,FALSE,154
"Finland","Naphtha","Net Deliveries",2021,33,"0",FALSE,2,FALSE,190
"Finland","Other oil products","Net Deliveries",2021,195,"7",FALSE,2,FALSE,514
"Finland","Other oil products","Net Deliveries",2021,159,"7",FALSE,2,FALSE,550
"Finland","Residual fuel oil","Consumption Pattern",2021,386,"335",FALSE,2,TRUE,1018
"Finland","Residual fuel oil","Consumption Pattern",2021,335,"335",TRUE,2,TRUE,1054
"Finland","Residual fuel oil","Net Deliveries",2021,438,"34",FALSE,2,FALSE,442
"Finland","Residual fuel oil","Net Deliveries",2021,436,"34",FALSE,2,FALSE,478
"Finland","Total gas oil production","Consumption Pattern",2021,283,"303",FALSE,2,TRUE,874
"Finland","Total gas oil production","Consumption Pattern",2021,303,"303",TRUE,2,TRUE,910
"Finland","Total gas oil production","Net Deliveries",2021,1342,"103",FALSE,2,FALSE,226
"Finland","Total gas oil production","Net Deliveries",2021,1260,"103",FALSE,2,FALSE,262
"Finland","Total kerosene production","Net Deliveries",2021,318,"56",FALSE,2,FALSE,298
"Finland","Total kerosene production","Net Deliveries",2021,593,"56",FALSE,2,FALSE,334
"Finland","Total oil production","Consumption Pattern",2021,4772,"4963",FALSE,2,TRUE,658
"Finland","Total oil production","Consumption Pattern",2021,4963,"4963",TRUE,2,TRUE,694
"Finland","Total oil products production","Consumption Pattern",2021,3119,"3377",FALSE,2,TRUE,802
"Finland","Total oil products production","Consumption Pattern",2021,3377,"3377",TRUE,2,TRUE,838
"Finland","Total oil products production","Net Deliveries",2021,7440,"671",FALSE,2,FALSE,586
"Finland","Total oil products production","Net Deliveries",2021,7810,"671",FALSE,2,FALSE,622
"France","Crude oil","Consumption Pattern",2021,6813,"7029",FALSE,2,TRUE,731
"France","Crude oil","Consumption Pattern",2021,7029,"7029",TRUE,2,TRUE,767
"France","Crude oil","Industrial Production",2021,874,"66",FALSE,2,FALSE,11
"France","Crude oil","Industrial Production",2021,887,"66",FALSE,2,FALSE,47
"France","Gasoline and diesel","Net Deliveries",2021,41894,"3389",FALSE,2,FALSE,371
"France","Gasoline and diesel","Net Deliveries",2021,40998,"3389",FALSE,2,FALSE,407
"France","Liquified Petroleum Gas","Net Deliveries",2021,3548,"207",FALSE,2,FALSE,83
"France","Liquified Petroleum Gas","Net Deliveries",2021,2989,"207",FALSE,2,FALSE,119
"France","Middle distillates","Consumption Pattern",2021,10771,"10542",FALSE,2,TRUE,947
"France","Middle distillates","Consumption Pattern",2021,10542,"10542",TRUE,2,TRUE,983
"France","Naphtha","Net Deliveries",2021,5793,"295",FALSE,2,FALSE,155
"France","Naphtha","Net Deliveries",2021,4078,"295",FALSE,2,FALSE,191
"France","Other oil products","Net Deliveries",2021,5362,"287",FALSE,2,FALSE,515
"France","Other oil products","Net Deliveries",2021,4967,"287",FALSE,2,FALSE,551
"France","Residual fuel oil","Consumption Pattern",2021,415,"526",FALSE,2,TRUE,1019
"France","Residual fuel oil","Consumption Pattern",2021,526,"526",TRUE,2,TRUE,1055
"France","Residual fuel oil","Net Deliveries",2021,813,"80",FALSE,2,FALSE,443
"France","Residual fuel oil","Net Deliveries",2021,963,"80",FALSE,2,FALSE,479
"France","Total gas oil production","Consumption Pattern",2021,1761,"1582",FALSE,2,TRUE,875
"France","Total gas oil production","Consumption Pattern",2021,1582,"1582",TRUE,2,TRUE,911
"France","Total gas oil production","Net Deliveries",2021,8317,"826",FALSE,2,FALSE,227
"France","Total gas oil production","Net Deliveries",2021,9451,"826",FALSE,2,FALSE,263
"France","Total kerosene production","Net Deliveries",2021,4267,"553",FALSE,2,FALSE,299
"France","Total kerosene production","Net Deliveries",2021,5700,"553",FALSE,2,FALSE,335
"France","Total oil production","Consumption Pattern",2021,20173,"20175",FALSE,2,TRUE,659
"France","Total oil production","Consumption Pattern",2021,20175,"20175",TRUE,2,TRUE,695
"France","Total oil products production","Consumption Pattern",2021,13360,"13146",FALSE,2,TRUE,803
"France","Total oil products production","Consumption Pattern",2021,13146,"13146",TRUE,2,TRUE,839
"France","Total oil products production","Net Deliveries",2021,69994,"5637",FALSE,2,FALSE,587
"France","Total oil products production","Net Deliveries",2021,69146,"5637",FALSE,2,FALSE,623
"Germany","Crude oil","Consumption Pattern",2021,20250.774,"20181.074",FALSE,2,TRUE,732
